( B05___08_Acts________ESSWYIN1DA_00001 "Acts" )
( B05___08_Acts________ESSWYIN1DA_00002 "Saul-em itagnaqegkaa Stephen-em tuqutellgha." )
( B05___08_Acts________ESSWYIN1DA_00003 "Yuget piniqingalghiit Kiyaghneghmeng lliifqaat Stephen qiyakeghllagumaan." )
( B05___08_Acts________ESSWYIN1DA_00004 "Taagken aghneghmeng kenlanga amyuutkeghllagyagutkiit ugpeqat Jerusalem-emelnguut." )
( B05___08_Acts________ESSWYIN1DA_00005 "Saul-em elngaatall amyuutkegkii ugpeqat naangesqelluki." )
( B05___08_Acts________ESSWYIN1DA_00006 "Iitghaqluni nengitnun qamughsiighmeng aanuquqii aghnatlu, yugetlu anusimingllaghtesqughnaluki." )
( B05___08_Acts________ESSWYIN1DA_00007 "Qamagtengngwaaghluteng ugpeqat, pelleghmun qimaguutkat nunanun Judea- melngughnunllu, Samaria-melngughnunllu, apostle-nginaghhaat qimagumangilnguut." )
( B05___08_Acts________ESSWYIN1DA_00008 "Tamaakut ugpeqat qimaguutkat tamanganun ungipaqikat Pinilghiineng Ungipaneng naansaghngaaghmeng." )
( B05___08_Acts________ESSWYIN1DA_00009 "Philip Samaria-lluni ungipaqegkaa Christ-a, allaaghlluwhaghtighllagaataqaqlu." )
( B05___08_Acts________ESSWYIN1DA_00010 "Enkaam yuget nagatngwaaqaqegkangat esghapagluki allaaghlluwhaghtillghi." )
( B05___08_Acts________ESSWYIN1DA_00011 "Uglapiglleghhiineng yugneng aanesquqii tughneghaat akilghuungitgun." )
( B05___08_Acts________ESSWYIN1DA_00012 "Tamaakutlu piyugigalnguut, uniiqatlu naallghuquqii." )
( B05___08_Acts________ESSWYIN1DA_00013 "Enkaangam Samaria-ghmiit elngaatall quyaghllakat." )
( B05___08_Acts________ESSWYIN1DA_00014 "Samaria- minguq taawa alignalghii yuuk, aatgha Simon." )
( B05___08_Acts________ESSWYIN1DA_00015 "Salin Philip kaatellghilluku alignaghtaalleghmikun saghiighayugtaqegkangi yuget, qukaayugtaqelghiillu aghtiiganniluni." )
( B05___08_Acts________ESSWYIN1DA_00016 "Enkaam qamaglluteng tamaanlenguut, pingwaaghllagneng, ukavanlleghpigaghnun nagasukestaghluku ayuqegkangat." )
( B05___08_Acts________ESSWYIN1DA_00017 "Pikaat, “Una yuuk aghtughyaghqaanghillengeghllakaaguq Kiyaghneghmeng.”" )
( B05___08_Acts________ESSWYIN1DA_00018 "Yuget nagasupiglluku ayuqegkangat, qayughllak qavngarugllaggaaneng allaaghlluwhaghyugtekayugukangi alignaghtaalleghmikun." )
( B05___08_Acts________ESSWYIN1DA_00019 "Iwernga Philip-em ungipaqsaki Pinilghiit Ungipat Kiyaghneghem Ataneghpagullghaneng ayuqelghiit, Aatghanengllu Jesus Christ-am ugpeqegkiit ungipii." )
