( B04___14_John________ESSWYIN1DA_00001 "John" )
( B04___14_John________ESSWYIN1DA_00002 "Jesus pilaataqaq, “Qaamnasi seghleliightestegpenaki, sighimakiteggu Kiyaghneq, sighimakitengnga whangallu." )
( B04___14_John________ESSWYIN1DA_00003 "Uglaapigtuq nekaghqaq Atama mangteghaani enkaam yataaghqusaghtughnaqamsi nekaghqameng." )
( B04___14_John________ESSWYIN1DA_00004 "Tawatenneghisaqan ungipaannayanghitamsi." )
( B04___14_John________ESSWYIN1DA_00005 "Yataaghqunneghmeng apeghiiqumsi taginqigllunga tuguklighlleqamsi, whangamnitesqellusi kiyaghfimni." )
( B04___14_John________ESSWYIN1DA_00006 "Liisimakaghsi tuma takunaqegkegka.”" )
( B04___14_John________ESSWYIN1DA_00007 "Thomas-em pikaa Jesus, “Ataneq, nallukaghput navek pinaquten enkaam naten'ngam liisimakelleqesteggu tuma?”" )
( B04___14_John________ESSWYIN1DA_00008 "Jesus-em kiimsiqaa, “Whanga tuumnguunga, ipapillghuunga, unguvallghuunga." )
( B04___14_John________ESSWYIN1DA_00009 "Kina alngunak Atamun aglaghnaanghituq wetqukun whangamkun." )
( B04___14_John________ESSWYIN1DA_00010 "Liisimakngwaaghyaqufsinga, liisimaknayaghaghsi Atakallu." )
( B04___14_John________ESSWYIN1DA_00011 "Iwernga whaken kenlanga liitaghsillu esghaghaghsillu.”" )
( B04___14_John________ESSWYIN1DA_00012 "Philip-em pikaa, “Ataneq, kelgutigu Ata whangkunnun enkaam itagnaghilta.”" )
( B04___14_John________ESSWYIN1DA_00013 "Jesus-em pikaa, “Philip, elpesinitunga qavngarugllaggaaneng, taawaa nallukaqsingaa?" )
( B04___14_John________ESSWYIN1DA_00014 "Kitum esghaamakuminga, esghaqaqaallu Ata. Enkaam sangavek pizin, ‘Kelgutigu Ata whangkunnun’?" )
( B04___14_John________ESSWYIN1DA_00015 "Ugpeqenghistengngaa Atam ilunganilnguunga, Ata whanga ilumni?" )
( B04___14_John________ESSWYIN1DA_00016 "Akuzitenka whanga katam akuzitkenghitanka." )
( B04___14_John________ESSWYIN1DA_00017 "Ata ilumnilnguq qepghaghaquq whangamkun." )
( B04___14_John________ESSWYIN1DA_00018 "Ugpeqitengnga Atam ilunganinnilunga pilghiinga, Atallu ilumninnikegka." )
( B04___14_John________ESSWYIN1DA_00019 "Nalighmeng ugpeqitengnga allaaghlluwhaghtillghenka apalluqluki." )
( B04___14_John________ESSWYIN1DA_00020 "Ipa ungipaatamsi, kitum ugpeqegkuminga, taakut ataasit qepghaqanka pilleqii." )
( B04___14_John________ESSWYIN1DA_00021 "Talwa aangataghalghiit tamaakuneng pilleqii qayughllak aglaghnaqunga Atamun." )
( B04___14_John________ESSWYIN1DA_00022 "Aaptekufsi sameng alngunak Atemkun legan pilleqaqa, Atam aangelleghllaga kelgutesqelluku Ighneghqun." )
( B04___14_John________ESSWYIN1DA_00023 "Sameng alngunak aaptekufsinga Atemkun pilleqaqa." )
( B04___14_John________ESSWYIN1DA_00024 "“Piniqegkufsinga qaatkelleqasi qelghusanka." )
( B04___14_John________ESSWYIN1DA_00025 "Aapleqaqa Ata tuunesqellusi allaneng Kayutkaghqameng, enkaam tuunelleqiisi Kayutkaghqameng elpesinisaghqameng quunperugllak." )
( B04___14_John________ESSWYIN1DA_00026 "Taakuk Kayutek Taghneghaaguk apeghtughlleqiisi Kiyaghneghem ipapillghaneng." )
( B04___14_John________ESSWYIN1DA_00027 "Nunam yugan tuguklighnaanghitaa qayughllak esghiigalkanga talwa nallukegkanga." )
( B04___14_John________ESSWYIN1DA_00028 "Iwernga elpesi liisimakaghsi qayughllak elpesinituq, ilugpesinisaghqaaguqlu." )
( B04___14_John________ESSWYIN1DA_00029 "“Uninnaanghitamsi ellnginaghhaghpesi yaywaalistun." )
( B04___14_John________ESSWYIN1DA_00030 "Taginqigllequnga elpesinun." )
( B04___14_John________ESSWYIN1DA_00031 "Maateqwaaqun nunam yugan esghaghnanighnaqaatnga, iwernga elpesi esghaghlleqaghpesinga, qayughllak unguvalghiinga, elpesillu unguvallequsi." )
( B04___14_John________ESSWYIN1DA_00032 "Enkaam tawani aghneghmi unguvaghtellemni liilleqaghsi Atama ilunganitulka, elpesillu ilumnitelleghsi, whangallu ilugpesinitulka." )
( B04___14_John________ESSWYIN1DA_00033 "“Kitum tugukliqumiki qelghusanka, qaatkegkumikillu, piniqistekaqa, Atamallu piniqelleqaa." )
( B04___14_John________ESSWYIN1DA_00034 "Whangallu piniqelleqaqa, liiteslequngallu ellnganun.”" )
( B04___14_John________ESSWYIN1DA_00035 "Taagken Judas-em pikaa, (Judas Iscariot-ngunghilnguum) “Ataneq, sangavek liitesnaqsin whangkunnun, naqam nunam yuganun liitestegpenang?”" )
( B04___14_John________ESSWYIN1DA_00036 "Jesus-em kiimsiqaa, “Kitum piniqegkuminga qaatkelleqii apeghtuusanka." )
( B04___14_John________ESSWYIN1DA_00037 "Atama piniqelleqaa enkaam Atakullghiigni takuluku kiyaghfikelleqaghpung." )
( B04___14_John________ESSWYIN1DA_00038 "Kitum piniqenghilkuminga qaatkennaanghitii apeghtuusanka." )
( B04___14_John________ESSWYIN1DA_00039 "Apeghtuusat nagatkesi whangamneng pingunghitut, Atameng pinguut Kayagtistemneng." )
( B04___14_John________ESSWYIN1DA_00040 "“Ungipaatamsi tamaaken elpesinillunga." )
( B04___14_John________ESSWYIN1DA_00041 "Kayutem apeghtughlleqiisi sameng tamaghhaaneng." )
( B04___14_John________ESSWYIN1DA_00042 "Neqaghtesleqii qamaglluki tamaakut aapqanka elpesinun." )
( B04___14_John________ESSWYIN1DA_00043 "Taakuk Kayutek Agleghnalghiinguuk Taghneghak, Atam kayagsaghqakek Atemkun." )
( B04___14_John________ESSWYIN1DA_00044 "“Univikamsi nekeggmelleghmeng." )
( B04___14_John________ESSWYIN1DA_00045 "Nekeggmelqa tuunaqa elpesinun." )
( B04___14_John________ESSWYIN1DA_00046 "Nunam tuunellghatun tuuneghitamsi." )
( B04___14_John________ESSWYIN1DA_00047 "Enkaam ilusi seghleliightestegpenaki talwa alingegpenasi." )
( B04___14_John________ESSWYIN1DA_00048 "Nagatkaqaghpesinga whaten pilghiinga, ‘Aghulaqnaqunga iwernga taginqigllequnga elpesinun.’ Piniqegkaqsaqufsinga quyanayaghtusi ungipaataqngamsi Atamun aglaghnaqnilunga, qayughllak aangeghllagtuq whangamneng." )
( B04___14_John________ESSWYIN1DA_00049 "Whaa ungipaatamsi taagken sivutghulluku pilleghqaa enkaam apeghiiqan ugpeghllequsi." )
( B04___14_John________ESSWYIN1DA_00050 "Aleghqughnanighyaghtungestaghamsi, qayughllak igleghutistenga nunam uum taginguuq." )
( B04___14_John________ESSWYIN1DA_00051 "Aghtughyaghqaanghillghituq whangamnun," )
( B04___14_John________ESSWYIN1DA_00052 "iwernga Atam qelghutkii pisqellghwaaghatun atuqaqanka nunam yuganun liitesqelluku piniqilqa Atamun." )
( B04___14_John________ESSWYIN1DA_00053 "Nekevitek, aghulaqelta.”" )
