( B01___06_Matthew_____ESSWYIN1DA_00001 "Matthew" )
( B01___06_Matthew_____ESSWYIN1DA_00002 "Jesus-em apeghtuusani nagneghutkii, “Wataghllak pinitun pillesi esghaghsaqegpenaki." )
( B01___06_Matthew_____ESSWYIN1DA_00003 "Esghaghsaqegkufsiki Atagpesi qilagmelnguum akileghtughnaanghitiisi." )
( B01___06_Matthew_____ESSWYIN1DA_00004 "“Enkaam tuunikuvek aklumalghiinun, piniiyugneghestun pigpenang." )
( B01___06_Matthew_____ESSWYIN1DA_00005 "Qalghightaghtestikayuguut tuunivagilgameng esghiisqelluteng." )
( B01___06_Matthew_____ESSWYIN1DA_00006 "Tawaten piiqut, synagogue-nillu tumenillu usuqesqelluteng." )
( B01___06_Matthew_____ESSWYIN1DA_00007 "Ipa ungipaatamsi akileghtuusangwaaghluteng ayuqut." )
( B01___06_Matthew_____ESSWYIN1DA_00008 "Iwernga tuunikuvek aklumalghiinun, kina alngunak ungipaategpenaan," )
( B01___06_Matthew_____ESSWYIN1DA_00009 "kitumun alngunak nallukesqelluku tuuniillghen." )
( B01___06_Matthew_____ESSWYIN1DA_00010 "Atagpek esghapagaqaaten enkaam akileghtughlleqaaten.”" )
( B01___06_Matthew_____ESSWYIN1DA_00011 "“Yughaneghpesini piniiyugneghestun pigpenasi." )
( B01___06_Matthew_____ESSWYIN1DA_00012 "Yughaghyuneghtuut nekevghaghmeng synagogue-nillu tumenillu esghiisqelluteng yugnun." )
( B01___06_Matthew_____ESSWYIN1DA_00013 "Ipa ungipaatamsi akileghtuusangwaaghluteng ayuqut." )
( B01___06_Matthew_____ESSWYIN1DA_00014 "Iwernga yughaghnaqneghpeni, iteghluten negpenun uumgulluten yughaghaqi Atagpenun aliinneghilgughmun." )
( B01___06_Matthew_____ESSWYIN1DA_00015 "Atagpek liisimakaa aksaqluku sallghen enkaam akileghtughlleqaaten." )
( B01___06_Matthew_____ESSWYIN1DA_00016 "“Yughaneghpesini Kiyaghnepigmun maniguusigalngughestun pigpenasi." )
( B01___06_Matthew_____ESSWYIN1DA_00017 "Yughaneghmeggni uteghpagtaghaqiit akuzitet sameng pisiinghilnguut." )
( B01___06_Matthew_____ESSWYIN1DA_00018 "Sumeghmeggni akuzilleghllagmegteggun kiimsighlleqniluki yughalleteng piiqiit." )
( B01___06_Matthew_____ESSWYIN1DA_00019 "Ellngistun ayuqegpenasi qayughllak Atagpesi liisimakaa aklukegkaghsi, talwa aaptestegpenasi." )
( B01___06_Matthew_____ESSWYIN1DA_00020 "“Enkaam whaten yughaghaqitek, ‘Whangkuta Atavut qilagmelnguq pamani, agleghnalghii aatghen quulvallengli." )
( B01___06_Matthew_____ESSWYIN1DA_00021 "Yughaghtukut Ataneghpagullghen tagisqelluku, piyukellghenllu apeghiighesqelluku nunami whani, katam qilagmelngughestun." )
( B01___06_Matthew_____ESSWYIN1DA_00022 "Neghyaghqaliteqeghtikut aghneghmi whani." )
( B01___06_Matthew_____ESSWYIN1DA_00023 "Seghevutaghtiki seghleghqelleput seghevusimaluki seghletun pisteput." )
( B01___06_Matthew_____ESSWYIN1DA_00024 "Nanghiiqullengestegpenaamta, iwernga yugulikut taagken Seghleghmeng." )
( B01___06_Matthew_____ESSWYIN1DA_00025 "Ataneghpagulleq, aghtughyaghqaanghilleq, nighughqelleq, elpek pikaten quunperugllak." )
( B01___06_Matthew_____ESSWYIN1DA_00026 "Amen.’" )
( B01___06_Matthew_____ESSWYIN1DA_00027 "“Seghevuskufsiki seghletun pistesi, Atagpesi qilagmelnguum seghevulleqiisi." )
( B01___06_Matthew_____ESSWYIN1DA_00028 "Iwernga seghevunneghilkufsiki seghletun pistesi, Atagpesi seghevunnaanghitii seghleghqellesi." )
( B01___06_Matthew_____ESSWYIN1DA_00029 "“Fast-eneghpesini iilqesugnighqegpenasi piniiyugneghestun." )
( B01___06_Matthew_____ESSWYIN1DA_00030 "Aghmigigatut, mesuunangigatut liigikesqelluteng fast-enguniluteng." )
( B01___06_Matthew_____ESSWYIN1DA_00031 "Ipa ungipaatamsi, akileghtuusangwaaghluteng ayuqut." )
( B01___06_Matthew_____ESSWYIN1DA_00032 "Fast-eneghpeni aghmigaqillu mesuunaaqillu," )
( B01___06_Matthew_____ESSWYIN1DA_00033 "ilagpenun nallukesqelluku fast-ellghen." )
( B01___06_Matthew_____ESSWYIN1DA_00034 "Iwernga Atagpek aliinneghilnguum liisimakaa saaquten enkaam akileghtughlleqaaten." )
( B01___06_Matthew_____ESSWYIN1DA_00035 "“Nunami whani kagpagpenasi aklungimeng qayughllak kingugemllu anaghtaallghemllu naafqelleqii, teglegniightetlu naafqiiluteng teglegllequt." )
( B01___06_Matthew_____ESSWYIN1DA_00036 "Iwernga elpesineng katam qilagmi kagpagitek aklungimeng qayughllak moth-ngituq, anaghtaangituq naafqiiyaghqameng, tegleghniightengituqlu naafqiiluteng teglegughyaghqameng." )
( B01___06_Matthew_____ESSWYIN1DA_00037 "Sumeghtaghaatkumanginaghlleqaghsi aklungigpesinun kagpagvigsi." )
( B01___06_Matthew_____ESSWYIN1DA_00038 "“Iyek kenelghutastun ayuquk yugusimun." )
( B01___06_Matthew_____ESSWYIN1DA_00039 "Iiskegtekuvek iingunaghmi yugusin nighugllagullequq," )
( B01___06_Matthew_____ESSWYIN1DA_00040 "iwernga iyellugmeskuvek iingunaghmi yugusin mamlegllagullequq." )
( B01___06_Matthew_____ESSWYIN1DA_00041 "Enkaam nighuk ilugpenilnguq mamlegukumi, elngaatall mamlepigtuq!" )
( B01___06_Matthew_____ESSWYIN1DA_00042 "“Kitum alngunak qepghaannaanghitaak maalghuk umiilgek." )
( B01___06_Matthew_____ESSWYIN1DA_00043 "Maalghugegneng umiilelgukumi ugumikelleqaa ataasiq, piniqelleqaa ilanga." )
( B01___06_Matthew_____ESSWYIN1DA_00044 "Qaatkutngallequq ataasimun, pitkennaanghitaa ilanga." )
