( B01___23_Matthew_____ESSWYIN1DA_00001 "Matthew" )
( B01___23_Matthew_____ESSWYIN1DA_00002 "Taagken Jesus-em pikii yulghutetlu, maligsaaghtenillu," )
( B01___23_Matthew_____ESSWYIN1DA_00003 "“Apeghtughikayugetlu Liilightuusaneng, Pharisees-etlu aqumgaat Moses-em aqumutaakun." )
( B01___23_Matthew_____ESSWYIN1DA_00004 "Tamaaken apalluqluku qaatkaqiteki qamaglluki apeghtuusiit elpesinun, iwernga ellngita sallghit maligtegpenaki." )
( B01___23_Matthew_____ESSWYIN1DA_00005 "Sasqaqiisi naqam ellngita pingigatiit." )
( B01___23_Matthew_____ESSWYIN1DA_00006 "Apeghtughillghit Liilightuusaneng piyaqnapigtut yugnun qaatkesaghqaaluteng." )
( B01___23_Matthew_____ESSWYIN1DA_00007 "Apeghtuusiit uqigtuqastun akmagestun ayuqut akmagtestaqegkangit yugnun, naqamllu talwa ataasighhaq ighneghwaaghteng atuqigataat kayusiinnaluki akmagitneng." )
( B01___23_Matthew_____ESSWYIN1DA_00008 "“Qamaglluki pinitun pilleteng piiqiit esghaghsaqnaluki yugnun." )
( B01___23_Matthew_____ESSWYIN1DA_00009 "Tallimegteggunllu qagumegteggunllu qillghutaqiit pateghtaaghalluki salngawaaghhaat Akuzitneng Igaqegkaneng imalget, qaaslimengllu qughalkutiit taakluki ulimaaqiit." )
( B01___23_Matthew_____ESSWYIN1DA_00010 "Neqenghaghqemmi, aqumyuneghtuut aangwaaghughtekat aqumutiitgun, synagogue-nillu tawatelngughteggun aqumyuneghtuut." )
( B01___23_Matthew_____ESSWYIN1DA_00011 "Quulvaghtesugaqut akilpegaghvigni, atiisqesugaqutlu, ‘Apeghtughistemeng’." )
( B01___23_Matthew_____ESSWYIN1DA_00012 "Iwernga elpesi atightestegpenasi, ‘Apeghtughistemeng’ qayughllak ataasiiguq Apeghtughistezi, anglegutkullghiistun ayuqusi." )
( B01___23_Matthew_____ESSWYIN1DA_00013 "Kina alngunak atighpenaan, ‘Atameng’ nunami whani, qayughllak ataasiiguq Atazi qilagmelnguq." )
( B01___23_Matthew_____ESSWYIN1DA_00014 "Talwa kitumun alngunak atightestegpenasi, ‘Igleghutistemeng’ qayughllak ataasiiguq igleghutistezi, Christ-anguuq." )
( B01___23_Matthew_____ESSWYIN1DA_00015 "Taana angelleghpigaq qepghaghtekaghqaqaghsi." )
( B01___23_Matthew_____ESSWYIN1DA_00016 "Kina alngunak ellmineng anglistekumi qusevegtesaghqaaguq, enkaam kina alngunak ellmineng qusevegtekumi anglistellengyaghqaaguq." )
( B01___23_Matthew_____ESSWYIN1DA_00017 "“Iwernga seghleghwaaghunaqnguusi elpesi apeghtughikayugni Liilightuusaneng, Pharisees-enillu!" )
( B01___23_Matthew_____ESSWYIN1DA_00018 "Piniiyugneghuusi!" )
( B01___23_Matthew_____ESSWYIN1DA_00019 "Uumgutaqasi iteghnaqelghiit Ataneghpagullghanun Qilagem." )
( B01___23_Matthew_____ESSWYIN1DA_00020 "Elpesi katam iitghigatusi, aghuliightaqasillu iteghyulghiit!" )
( B01___23_Matthew_____ESSWYIN1DA_00021 "“Seghleghwaaghunaqnguusi elpesi apeghtughikayugni Liilightuusaneng, Pharisees-enillu!" )
( B01___23_Matthew_____ESSWYIN1DA_00022 "Piniiyugneghuusi!" )
( B01___23_Matthew_____ESSWYIN1DA_00023 "Esghaghlaataquluki ugingighat mangteghiighaqasi." )
( B01___23_Matthew_____ESSWYIN1DA_00024 "Taagken pinighnilusi pisqellusi taakluku yughaghaqusi." )
( B01___23_Matthew_____ESSWYIN1DA_00025 "Tamaaken apalluqluku aghyuullengeghllagyaghqaagusi!" )
( B01___23_Matthew_____ESSWYIN1DA_00026 "“Seghleghwaaghunaqnguusi elpesi apeghtughikayugni Liilightuusaneng, Pharisees-enillu!" )
