( B04___18_John________ESSWYIN1DA_00001 "John" )
( B04___18_John________ESSWYIN1DA_00002 "Jesus yughaneghmeng taaqluni, maligsaaghtekullghiit aghviqat suqlunghegnekun aatqelghiik Kidron-meng." )
( B04___18_John________ESSWYIN1DA_00003 "Taawanguq inglugkeni olives-et uqfigit;" )
( B04___18_John________ESSWYIN1DA_00004 "tawavek aglaqat." )
( B04___18_John________ESSWYIN1DA_00005 "Jesus-em uveghpagutistengan, Judas-em liisimakegkanga taana takukaat, qayughllak Jesus-enkut maligsaaghtekullghiit tawavek pituqat." )
( B04___18_John________ESSWYIN1DA_00006 "Enkaam Judas chief priest-enunllu, Pharisees-enunllu aqfatkaq kelengakistenengllu, ilangitnengllu Rome-em pilluwaghtengitneng." )
( B04___18_John________ESSWYIN1DA_00007 "Taagken maghyaghquqii uqfigtuqamun." )
( B04___18_John________ESSWYIN1DA_00008 "Taakut kelqegkat guututmeng, ilangi unaghsimeng kumangalghiimeng, ilangi kenelghutameng." )
( B04___18_John________ESSWYIN1DA_00009 "Jesus-em liisimakegkanga qamaglluku salleghqani, enkaam takuluki aaptekii, “Kina ivaghaqesteggu?”" )
( B04___18_John________ESSWYIN1DA_00010 "Kiimsiqaat, “Jesus Nazareth-eghmii.” Jesus-em pikii, “Whanga Jesus-nguunga.” (Judas-lu uveghpagutista nekevghalghii pilluwaghteni.)" )
( B04___18_John________ESSWYIN1DA_00011 "Jesus-em tawaten piyisteng, “Whanga Jesus-nguunga,” taakut yuget uteghmiiqaghluteng ulleghaatkat." )
( B04___18_John________ESSWYIN1DA_00012 "Jesus-em aaplaataqii, “Kina ivaghaqesteggu?” Kiimsiqaat, “Jesus Nazareth-eghmii.”" )
( B04___18_John________ESSWYIN1DA_00013 "Jesus-em pikii, “Ungipaatamsi, whanga Jesus-nguunga." )
( B04___18_John________ESSWYIN1DA_00014 "Whangangukan ivaqaghsi ukut yuget aghulaqesteki.”" )
( B04___18_John________ESSWYIN1DA_00015 "Jesus tawaten pikaalghii apeghiighesqelluku whaten pilleni, “Ataay, tagivaqaghpeneng talwa ataasiq yuuk iflamangitaqa.”" )
( B04___18_John________ESSWYIN1DA_00016 "Taagken Simon Peter-em savigpani nusugaghlluku ilefkaghaghtekaa Malchus-em aghenqigneq sigutnga." )
( B04___18_John________ESSWYIN1DA_00017 "(Malchus, high priest-em qepghaghtelaaqegkanga.)" )
( B04___18_John________ESSWYIN1DA_00018 "Jesus-em pikaa Peter, “Savigpagen kanaghtigu." )
( B04___18_John________ESSWYIN1DA_00019 "Qayuusiq meghenghillakuun Atam tagivaqaa?”" )
( B04___18_John________ESSWYIN1DA_00020 "Taagken pilluwaghtet, umiilgatlu, kelengakistetlu Jews-et takuluku Jesus, tuguluku asighqegkaat." )
( B04___18_John________ESSWYIN1DA_00021 "Enkaam sivukluku aglaatkaat Annas-mun, sakinganun Caiaphas-em." )
( B04___18_John________ESSWYIN1DA_00022 "(Tawani ayumiqulleghmi Caiaphas high priest-ngulghii.)" )
