( B03___19_Luke________ESSWYIN1DA_00001 "Luke" )
( B03___19_Luke________ESSWYIN1DA_00002 "Jesus kaalluni Jericho-mun akulngakun igleghtekaa." )
( B03___19_Luke________ESSWYIN1DA_00003 "Taawanguq umiilgat tax-meng qerngughtistet, aatgha Zacchaeus, aklungilnguq." )
( B03___19_Luke________ESSWYIN1DA_00004 "Esghaghyukaa naliitanga Jesus, iwernga amsakaghtaghhaatmineng esghaamangilkanga qayughllak yugtupiglleghhii." )
( B03___19_Luke________ESSWYIN1DA_00005 "Enkaam aqfaatkaq sivutghulluki yulghutet, taagken mayuqaa sycamore-a uqfik esghaghnaluku Jesus qayughllak taakwagun naghughhnaqelghii." )
( B03___19_Luke________ESSWYIN1DA_00006 "Jesus kaalluni uqfigmun, sivugfikluku pikaa, “Zacchaeus, egmiinaq ukigi qayughllak aghneghmi whani elpesinitepestaaghnaqnguunga.”" )
( B03___19_Luke________ESSWYIN1DA_00007 "Ukigaghlluni, ellmeggnun Jesus aglaalluku quyakepiglluku upughatkaa." )
( B03___19_Luke________ESSWYIN1DA_00008 "Yulghutet esghapagluku qamaglluteng akuzimleghaatkegkaat, “Seghleghqestemun aga aqelqaayaghtughtuq!”" )
( B03___19_Luke________ESSWYIN1DA_00009 "Iwernga Zacchaeus-em nekevluni Ataneq pikaa, “Ataneq, aveglluku aklungika tuunaqaqa aklumalghiinun." )
( B03___19_Luke________ESSWYIN1DA_00010 "Enkaam puughsimakumkun kina estamaghqelluku veghulleqaqa.”" )
( B03___19_Luke________ESSWYIN1DA_00011 "Jesus-em pikaa, “Aghneghmi whani, uum yugem ugpeqegkaqutmineng Kiyaghneq, ellnga kingunqaaghtepiigaa Abraham-em." )
( B03___19_Luke________ESSWYIN1DA_00012 "Enkaam Kiyaghneghem yugulii mangteghami whani kiyaghlleghhiit." )
( B03___19_Luke________ESSWYIN1DA_00013 "Ighnegha Yugem tagikaaguq ivaghinaluni iflakaneng yugulinaluki.”" )
