( B03___06_Luke________ESSWYIN1DA_00001 "Luke" )
( B03___06_Luke________ESSWYIN1DA_00002 "Sabbath-em aghneghani, Jesus igleghtekaq wheat-et piitfigitgun." )
( B03___06_Luke________ESSWYIN1DA_00003 "Maligsaaghtengi ikutaqluteng wheat-em piitutanganeng, iiggmeggneng mingwaagaqluki qantiit ikughnaluki neghegkiit piitutet." )
( B03___06_Luke________ESSWYIN1DA_00004 "Ilangita Pharisees-et pikiit, “Tawaten piyaghqaanghitusi." )
( B03___06_Luke________ESSWYIN1DA_00005 "Liilightuusamnni iinghutngaaq Sabbath-mi saghnalleghqaq.”" )
( B03___06_Luke________ESSWYIN1DA_00006 "Jesus-em pikii, “Atightiigastegguu David-em pillgha iyataghaqngami, taakutlu ellnganilnguut?" )
( B03___06_Luke________ESSWYIN1DA_00007 "Iteghluni Tabernacle-mun tuguluku neqekrangllaq tuunegkaq Kiyaghneghmun, ikulluni neghegkaaguq, neghestekaqiillu yuni." )
( B03___06_Luke________ESSWYIN1DA_00008 "Liilightuusamta pillghani kitum alngunak neghyaghaqenghitaa neqekrangllaq iwerngaqun priest-et.”" )
( B03___06_Luke________ESSWYIN1DA_00009 "Taagken pikii, “Ighnegha Yugem Atanqaa Sabbath-em.”" )
( B03___06_Luke________ESSWYIN1DA_00010 "Ilangani Sabbath-em, Jesus iteghluni synagogue-mun apeghtughikaq." )
( B03___06_Luke________ESSWYIN1DA_00011 "Tawanteftuq yuuk aghenqigneghet iiggi uniiqaat." )
( B03___06_Luke________ESSWYIN1DA_00012 "Ilangita apeghtughikayuget Liilightuusaneng, Pharisees-etlu riirngingwaaqaat Jesus naallghutinayukan Sabbath-mi anagguniluku piyaghqaaluku." )
( B03___06_Luke________ESSWYIN1DA_00013 "Iwernga liisimakutmineng sumeghtaghallghit, yuuk iiggelek uniighngalghiimeng pikaa, “Tagi whavek nekevyaghtaa.” Nekevluni tazingavek aglaqaq." )
( B03___06_Luke________ESSWYIN1DA_00014 "Taagken Jesus-em pikii, “Aaptaghllamsi, Liilightuusamta sasqinkut Sabbath-mi?" )
( B03___06_Luke________ESSWYIN1DA_00015 "Pinitun pisqinkuut nalighmeng seghletun?" )
( B03___06_Luke________ESSWYIN1DA_00016 "Yugulighisqinkuut unguvalleghmeng nalighmeng tuqutisqinkut?”" )
( B03___06_Luke________ESSWYIN1DA_00017 "Qamaglluki esghaghteghluki, yuuk pikaa, “Iiggeten nengugutiki.” Iiggeni nengugutii, aga naallghutkat." )
( B03___06_Luke________ESSWYIN1DA_00018 "Enkaam ugumiyaguteghllagluku Jesus agghitkegkaat sanaluku." )
( B03___06_Luke________ESSWYIN1DA_00019 "Tawani pilleghmi Jesus naayghamun mayuqaq yughaghnaluni." )
( B03___06_Luke________ESSWYIN1DA_00020 "Unulqusiq yughaqaq Kiyaghneghmun." )
( B03___06_Luke________ESSWYIN1DA_00021 "Aghsagu tuqlughluki maligsaaghteni, taakuneng nakmiiqaq qula maalghuk siipneqluku enkaam atiqii apostle-et." )
( B03___06_Luke________ESSWYIN1DA_00022 "Aatghit;" )
( B03___06_Luke________ESSWYIN1DA_00023 "Simon-enkunguut, (Jesus-em ateghiqaa Peter-meng), Andrew-nkut anglegutanga, James-enkut, John-enkut, Philip-enkut, Bartholomew-nkut," )
( B03___06_Luke________ESSWYIN1DA_00024 "Matthew-nkut, Thomas-enkut, James-enkut ighnegha Alphaeus- em, Simon-enkut atelek Zealot-meng," )
( B03___06_Luke________ESSWYIN1DA_00025 "Judas-enkut, ighnegha James-em, Judas Iscariot-lu, uveghpagutistengughtekaq." )
