( B04___05_John________ESSWYIN1DA_00001 "John" )
( B04___05_John________ESSWYIN1DA_00002 "Taam kingunganeng Jesus, Jerusalem-etkaq Jews-et neqenghaghqellghitnun." )
( B04___05_John________ESSWYIN1DA_00003 "Taawanguq Jerusalem-emi, Sheep Gate-em tungangani naayvaghaaq tallimaneng porch-elek, Hebrew-stun atillgha Bethzatha." )
( B04___05_John________ESSWYIN1DA_00004 "Uglapiglleghhii qinuyuk ingaghmetullghii porch-eni, ayaakat, piyugigalnguut, uniiqat." )
( B04___05_John________ESSWYIN1DA_00005 "(Pagughrugughhneghsighaqegkangat meq ateghyuwhaaghnaluteng." )
( B04___05_John________ESSWYIN1DA_00006 "Ilangani aghneghem, yaqulga Atanghem ateneghmini naayvaghaaghmun pagughrugughtestaqegkanga meq." )
( B04___05_John________ESSWYIN1DA_00007 "Enkaam kina ateghyuwhaalghii meghmun naallghutaqelghii sameng alngunak aqnighneghmineng.)" )
( B04___05_John________ESSWYIN1DA_00008 "Taawanguq yuuk qinuyugngalghii" )
( B04___05_John________ESSWYIN1DA_00009 "ayumiqulleghni." )
( B04___05_John________ESSWYIN1DA_00010 "Jesus-em esghaqaa." )
( B04___05_John________ESSWYIN1DA_00011 "Liisimakegkaa qavngarugllak ima qinuyukaq enkaam aaptekaa, “Naallghusugsiin?”" )
( B04___05_John________ESSWYIN1DA_00012 "Qinuyulghiim kiimsiqaa, “Yuguniiq, meq pagughrugughhneghani kayutkaghqiitaqunga." )
( B04___05_John________ESSWYIN1DA_00013 "Ateghnaqutkaqsaghtunga ima kitum ingyaghaghtaqaanga.”" )
( B04___05_John________ESSWYIN1DA_00014 "Jesus-em pikaa, “Nekevi, allighan tuguluku piyugi.”" )
( B04___05_John________ESSWYIN1DA_00015 "Tawaninginaq yuuk naallghulluni, allighani tuguluku piyukaq." )
( B04___05_John________ESSWYIN1DA_00016 "Sabbath-ngulghii tawani aghneghmi." )
